Source;Target;Weight
Gutenberg-tm;Interpreter;0.5295242141036534
Gutenberg-tm;birth;0.5295242141036534
Gutenberg-tm;chance;0.5295242141036534
Gutenberg-tm;destiny;0.5295242141036534
Gutenberg-tm;evils;0.5295242141036534
Gutenberg-tm;genius;0.5295242141036534
Gutenberg-tm;judgment;0.5295242141036534
Gutenberg-tm;lots;0.5295242141036534
Gutenberg-tm;messenger;0.5295242141036534
Gutenberg-tm;middle;0.5295242141036534
Gutenberg-tm;necessity;0.5295242141036534
Gutenberg-tm;samples;0.5295242141036534
Gutenberg-tm;sorts;0.5295242141036534
Gutenberg-tm;swan;0.5295242141036534
Gutenberg-tm;tyrannies;0.5295242141036534
Interpreter;Gutenberg-tm;0.5295242141036534
birth;Gutenberg-tm;0.5295242141036534
chance;Gutenberg-tm;0.5295242141036534
destiny;Gutenberg-tm;0.5295242141036534
evils;Gutenberg-tm;0.5295242141036534
genius;Gutenberg-tm;0.5295242141036534
judgment;Gutenberg-tm;0.5295242141036534
lots;Gutenberg-tm;0.5295242141036534
messenger;Gutenberg-tm;0.5295242141036534
middle;Gutenberg-tm;0.5295242141036534
necessity;Gutenberg-tm;0.5295242141036534
samples;Gutenberg-tm;0.5295242141036534
sorts;Gutenberg-tm;0.5295242141036534
swan;Gutenberg-tm;0.5295242141036534
tyrannies;Gutenberg-tm;0.5295242141036534
lives;virtue;0.5294577889054064
virtue;lives;0.5294577889054064
copy;spindle;0.5293778801843319
spindle;copy;0.5293778801843319
soul;view;0.5289695398574206
view;soul;0.5289695398574206
one;others;0.528944441502039
others;one;0.528944441502039
Lachesis;License;0.528755364806867
Lachesis;access;0.528755364806867
Lachesis;copyright;0.528755364806867
License;Lachesis;0.528755364806867
access;Lachesis;0.528755364806867
copyright;Lachesis;0.528755364806867
king;silver;0.5287116308206306
law;silver;0.5287116308206306
silver;king;0.5287116308206306
silver;law;0.5287116308206306
unjust;view;0.5287102834272646
view;unjust;0.5287102834272646
class;father;0.5286211258697027
father;class;0.5286211258697027
friends;knowledge;0.528610653487095
knowledge;friends;0.528610653487095
finger;friends;0.5285684604196966
friends;finger;0.5285684604196966
state;years;0.528563581433672
years;state;0.528563581433672
Archive;Lachesis;0.5285407725321889
Lachesis;Archive;0.5285407725321889
Lachesis;Literary;0.5285407725321889
Literary;Lachesis;0.5285407725321889
Thrasymachus;mind;0.5285154919986381
honours;mind;0.5285154919986381
mind;Thrasymachus;0.5285154919986381
mind;honours;0.5285154919986381
choice;world;0.5284951974386339
world;choice;0.5284951974386339
class;gods;0.5282325425993986
gods;class;0.5282325425993986
happiness;men;0.5282247655107133
men;happiness;0.5282247655107133
desire;manner;0.5280649926144756
manner;desire;0.5280649926144756
choice;power;0.528044359138409
power;choice;0.528044359138409
interest;truth;0.5279778027350202
truth;interest;0.5279778027350202
Gutenberg;unjust;0.5277305731500077
unjust;Gutenberg;0.5277305731500077
State;happiness;0.5276345195117758
happiness;State;0.5276345195117758
friends;philosophy;0.5275676860681793
philosophy;friends;0.5275676860681793
age;answer;0.5273444196811246
age;eyes;0.5273444196811246
age;heads;0.5273444196811246
age;husbandman;0.5273444196811246
age;potter;0.5273444196811246
age;proportion;0.5273444196811246
age;whole;0.5273444196811246
answer;age;0.5273444196811246
eyes;age;0.5273444196811246
heads;age;0.5273444196811246
husbandman;age;0.5273444196811246
potter;age;0.5273444196811246
proportion;age;0.5273444196811246
whole;age;0.5273444196811246
Foundation;unjust;0.5272671095319017
unjust;Foundation;0.5272671095319017
happiness;unjust;0.5272460698867801
unjust;happiness;0.5272460698867801
kind;place;0.5268577494692144
place;kind;0.5268577494692144
Lachesis;aim;0.5268240343347639
Lachesis;anything;0.5268240343347639
Lachesis;auxiliaries;0.5268240343347639
Lachesis;beautiful;0.5268240343347639
Lachesis;character;0.5268240343347639
Lachesis;classes;0.5268240343347639
Lachesis;colours;0.5268240343347639
Lachesis;constitution;0.5268240343347639
Lachesis;corruption;0.5268240343347639
Lachesis;duty;0.5268240343347639
Lachesis;forms;0.5268240343347639
Lachesis;good;0.5268240343347639
Lachesis;government;0.5268240343347639
Lachesis;husbandmen;0.5268240343347639
Lachesis;idea;0.5268240343347639
Lachesis;kings;0.5268240343347639
Lachesis;latter;0.5268240343347639
Lachesis;laws;0.5268240343347639
Lachesis;philosophers;0.5268240343347639
Lachesis;pretension;0.5268240343347639
Lachesis;rest;0.5268240343347639
Lachesis;saviours;0.5268240343347639
aim;Lachesis;0.5268240343347639
anything;Lachesis;0.5268240343347639
auxiliaries;Lachesis;0.5268240343347639
beautiful;Lachesis;0.5268240343347639
character;Lachesis;0.5268240343347639
classes;Lachesis;0.5268240343347639
colours;Lachesis;0.5268240343347639
constitution;Lachesis;0.5268240343347639
corruption;Lachesis;0.5268240343347639
duty;Lachesis;0.5268240343347639
forms;Lachesis;0.5268240343347639
good;Lachesis;0.5268240343347639
government;Lachesis;0.5268240343347639
husbandmen;Lachesis;0.5268240343347639
idea;Lachesis;0.5268240343347639
kings;Lachesis;0.5268240343347639
latter;Lachesis;0.5268240343347639
laws;Lachesis;0.5268240343347639
philosophers;Lachesis;0.5268240343347639
pretension;Lachesis;0.5268240343347639
rest;Lachesis;0.5268240343347639
saviours;Lachesis;0.5268240343347639
men;view;0.5267618965665606
view;men;0.5267618965665606
happiness;justice;0.5265934631551857
justice;happiness;0.5265934631551857
action;beauty;0.5265588914549654
beauty;action;0.5265588914549654
beauty;case;0.5265588914549654
beauty;company;0.5265588914549654
beauty;condition;0.5265588914549654
beauty;fear;0.5265588914549654
beauty;money;0.5265588914549654
beauty;scale;0.5265588914549654
beauty;sense;0.5265588914549654
beauty;strain;0.5265588914549654
case;beauty;0.5265588914549654
company;beauty;0.5265588914549654
condition;beauty;0.5265588914549654
fear;beauty;0.5265588914549654
money;beauty;0.5265588914549654
scale;beauty;0.5265588914549654
sense;beauty;0.5265588914549654
strain;beauty;0.5265588914549654
Ajax;individual;0.5263935810810811
Ajax;something;0.5263935810810811
Er;individual;0.5263935810810811
Er;something;0.5263935810810811
Interpreter;individual;0.5263935810810811
Interpreter;something;0.5263935810810811
birth;individual;0.5263935810810811
birth;something;0.5263935810810811
chance;individual;0.5263935810810811
chance;something;0.5263935810810811
destiny;individual;0.5263935810810811
destiny;something;0.5263935810810811
evils;individual;0.5263935810810811
evils;something;0.5263935810810811
genius;individual;0.5263935810810811
genius;something;0.5263935810810811
individual;Ajax;0.5263935810810811
individual;Er;0.5263935810810811
individual;Interpreter;0.5263935810810811
individual;birth;0.5263935810810811
individual;chance;0.5263935810810811
individual;destiny;0.5263935810810811
individual;evils;0.5263935810810811
individual;genius;0.5263935810810811
individual;judgment;0.5263935810810811
individual;lots;0.5263935810810811
individual;messenger;0.5263935810810811
individual;middle;0.5263935810810811
individual;necessity;0.5263935810810811
individual;samples;0.5263935810810811
individual;sorts;0.5263935810810811
individual;swan;0.5263935810810811
individual;tyrannies;0.5263935810810811
judgment;individual;0.5263935810810811
judgment;something;0.5263935810810811
lots;individual;0.5263935810810811
lots;something;0.5263935810810811
messenger;individual;0.5263935810810811
messenger;something;0.5263935810810811
middle;individual;0.5263935810810811
middle;something;0.5263935810810811
necessity;individual;0.5263935810810811
necessity;something;0.5263935810810811
samples;individual;0.5263935810810811
samples;something;0.5263935810810811
something;Ajax;0.5263935810810811
something;Er;0.5263935810810811
something;Interpreter;0.5263935810810811
something;birth;0.5263935810810811
something;chance;0.5263935810810811
something;destiny;0.5263935810810811
something;evils;0.5263935810810811
something;genius;0.5263935810810811
something;judgment;0.5263935810810811
something;lots;0.5263935810810811
something;messenger;0.5263935810810811
something;middle;0.5263935810810811
something;necessity;0.5263935810810811
something;samples;0.5263935810810811
something;sorts;0.5263935810810811
something;swan;0.5263935810810811
something;tyrannies;0.5263935810810811
sorts;individual;0.5263935810810811
sorts;something;0.5263935810810811
swan;individual;0.5263935810810811
swan;something;0.5263935810810811
tyrannies;individual;0.5263935810810811
tyrannies;something;0.5263935810810811
journey;thing;0.526199364025992
thing;journey;0.526199364025992
citizens;prophet;0.5261885576148267
prophet;citizens;0.5261885576148267
State;view;0.5261732851985559
view;State;0.5261732851985559
friends;silver;0.5260752129648867
silver;friends;0.5260752129648867
king;knowledge;0.5259747391543108
knowledge;king;0.5259747391543108
knowledge;law;0.5259747391543108
law;knowledge;0.5259747391543108
Project;finger;0.5256198347107438
finger;Project;0.5256198347107438
desire;domain;0.5254079254079254
desire;trademark;0.5254079254079254
domain;desire;0.5254079254079254
trademark;desire;0.5254079254079254
view;women;0.5253614310218084
women;view;0.5253614310218084
justice;view;0.5251351119499014
view;justice;0.5251351119499014
king;philosophy;0.5249369724871205
law;philosophy;0.5249369724871205
philosophy;king;0.5249369724871205
philosophy;law;0.5249369724871205
Ajax;education;0.5246690734055355
Er;education;0.5246690734055355
Interpreter;education;0.5246690734055355
birth;education;0.5246690734055355
chance;education;0.5246690734055355
destiny;education;0.5246690734055355
education;Ajax;0.5246690734055355
education;Er;0.5246690734055355
education;Interpreter;0.5246690734055355
education;birth;0.5246690734055355
education;chance;0.5246690734055355
education;destiny;0.5246690734055355
education;evils;0.5246690734055355
education;genius;0.5246690734055355
education;judgment;0.5246690734055355
education;lots;0.5246690734055355
education;messenger;0.5246690734055355
education;middle;0.5246690734055355
education;necessity;0.5246690734055355
education;samples;0.5246690734055355
education;sorts;0.5246690734055355
education;swan;0.5246690734055355
education;tyrannies;0.5246690734055355
evils;education;0.5246690734055355
genius;education;0.5246690734055355
judgment;education;0.5246690734055355
lots;education;0.5246690734055355
messenger;education;0.5246690734055355
middle;education;0.5246690734055355
necessity;education;0.5246690734055355
samples;education;0.5246690734055355
sorts;education;0.5246690734055355
swan;education;0.5246690734055355
tyrannies;education;0.5246690734055355
arts;natures;0.5242612185333819
natures;arts;0.5242612185333819
Socrates;evil;0.5240381270437626
evil;Socrates;0.5240381270437626
disease;gains;0.523943661971831
food;gains;0.523943661971831
gains;disease;0.523943661971831
gains;food;0.523943661971831
part;world;0.5239416577730345
world;part;0.5239416577730345
happiness;women;0.5239064918139611
women;happiness;0.5239064918139611
city;gods;0.5238055462746408
gods;city;0.5238055462746408
point;view;0.5237278444825615
view;point;0.5237278444825615
action;king;0.5237001461683024
action;law;0.5237001461683024
case;king;0.5237001461683024
case;law;0.5237001461683024
company;king;0.5237001461683024
company;law;0.5237001461683024
condition;king;0.5237001461683024
condition;law;0.5237001461683024
fear;king;0.5237001461683024
fear;law;0.5237001461683024
king;action;0.5237001461683024
king;case;0.5237001461683024
king;company;0.5237001461683024
king;condition;0.5237001461683024
king;fear;0.5237001461683024
king;money;0.5237001461683024
king;scale;0.5237001461683024
king;sense;0.5237001461683024
king;strain;0.5237001461683024
law;action;0.5237001461683024
law;case;0.5237001461683024
law;company;0.5237001461683024
law;condition;0.5237001461683024
law;fear;0.5237001461683024
law;money;0.5237001461683024
law;scale;0.5237001461683024
law;sense;0.5237001461683024
law;strain;0.5237001461683024
money;king;0.5237001461683024
money;law;0.5237001461683024
scale;king;0.5237001461683024
scale;law;0.5237001461683024
sense;king;0.5237001461683024
sense;law;0.5237001461683024
strain;king;0.5237001461683024
strain;law;0.5237001461683024
Socrates;advantage;0.5234997344662773
Socrates;force;0.5234997344662773
advantage;Socrates;0.5234997344662773
force;Socrates;0.5234997344662773
master;natures;0.5234972677595628
natures;master;0.5234972677595628
natures;youth;0.5234972677595628
youth;natures;0.5234972677595628
part;power;0.5234947039169688
power;part;0.5234947039169688
Ajax;beauty;0.5234096157883688
Er;beauty;0.5234096157883688
Interpreter;beauty;0.5234096157883688
beauty;Ajax;0.5234096157883688
beauty;Er;0.5234096157883688
beauty;Interpreter;0.5234096157883688
beauty;birth;0.5234096157883688
beauty;chance;0.5234096157883688
beauty;destiny;0.5234096157883688
beauty;evils;0.5234096157883688
beauty;genius;0.5234096157883688
beauty;judgment;0.5234096157883688
beauty;lots;0.5234096157883688
beauty;messenger;0.5234096157883688
beauty;middle;0.5234096157883688
beauty;necessity;0.5234096157883688
beauty;samples;0.5234096157883688
beauty;sorts;0.5234096157883688
beauty;swan;0.5234096157883688
beauty;tyrannies;0.5234096157883688
birth;beauty;0.5234096157883688
chance;beauty;0.5234096157883688
destiny;beauty;0.5234096157883688
evils;beauty;0.5234096157883688
genius;beauty;0.5234096157883688
judgment;beauty;0.5234096157883688
lots;beauty;0.5234096157883688
messenger;beauty;0.5234096157883688
middle;beauty;0.5234096157883688
necessity;beauty;0.5234096157883688
samples;beauty;0.5234096157883688
sorts;beauty;0.5234096157883688
swan;beauty;0.5234096157883688
tyrannies;beauty;0.5234096157883688
United;age;0.5234013372192696
age;United;0.5234013372192696
Gutenberg-tm;License;0.5233644859813085
Gutenberg-tm;access;0.5233644859813085
Gutenberg-tm;copyright;0.5233644859813085
License;Gutenberg-tm;0.5233644859813085
access;Gutenberg-tm;0.5233644859813085
copyright;Gutenberg-tm;0.5233644859813085
Archive;Gutenberg-tm;0.5231520815632965
Gutenberg-tm;Archive;0.5231520815632965
Gutenberg-tm;Literary;0.5231520815632965
Literary;Gutenberg-tm;0.5231520815632965
Project;silver;0.5231404958677686
silver;Project;0.5231404958677686
beauty;knowledge;0.5231191652937945
knowledge;beauty;0.5231191652937945
part;years;0.5226778924497555
years;part;0.5226778924497555
journey;state;0.5226586102719033
state;journey;0.5226586102719033
question;son;0.5224004843347965
son;question;0.5224004843347965
cubed;spindle;0.5223068552774754
spindle;cubed;0.5223068552774754
happiness;point;0.5222774293394152
point;happiness;0.5222774293394152
beauty;philosophy;0.5220870327743067
philosophy;beauty;0.5220870327743067
form;virtue;0.5217119161254988
strength;virtue;0.5217119161254988
tyrant;virtue;0.5217119161254988
virtue;form;0.5217119161254988
virtue;strength;0.5217119161254988
virtue;tyrant;0.5217119161254988
virtue;wealth;0.5217119161254988
wealth;virtue;0.5217119161254988
action;education;0.5215311004784688
case;education;0.5215311004784688
company;education;0.5215311004784688
condition;education;0.5215311004784688
education;action;0.5215311004784688
education;case;0.5215311004784688
education;company;0.5215311004784688
education;condition;0.5215311004784688
education;fear;0.5215311004784688
education;money;0.5215311004784688
education;scale;0.5215311004784688
education;sense;0.5215311004784688
education;strain;0.5215311004784688
fear;education;0.5215311004784688
money;education;0.5215311004784688
scale;education;0.5215311004784688
sense;education;0.5215311004784688
strain;education;0.5215311004784688
Gutenberg-tm;aim;0.5214528462192014
Gutenberg-tm;anything;0.5214528462192014
Gutenberg-tm;auxiliaries;0.5214528462192014
Gutenberg-tm;beautiful;0.5214528462192014
Gutenberg-tm;character;0.5214528462192014
Gutenberg-tm;classes;0.5214528462192014
Gutenberg-tm;colours;0.5214528462192014
Gutenberg-tm;constitution;0.5214528462192014
Gutenberg-tm;corruption;0.5214528462192014
Gutenberg-tm;duty;0.5214528462192014
Gutenberg-tm;forms;0.5214528462192014
Gutenberg-tm;good;0.5214528462192014
Gutenberg-tm;government;0.5214528462192014
Gutenberg-tm;husbandmen;0.5214528462192014
Gutenberg-tm;idea;0.5214528462192014
Gutenberg-tm;kings;0.5214528462192014
Gutenberg-tm;latter;0.5214528462192014
Gutenberg-tm;laws;0.5214528462192014
Gutenberg-tm;philosophers;0.5214528462192014
Gutenberg-tm;pretension;0.5214528462192014
Gutenberg-tm;rest;0.5214528462192014
Gutenberg-tm;saviours;0.5214528462192014
aim;Gutenberg-tm;0.5214528462192014
anything;Gutenberg-tm;0.5214528462192014
auxiliaries;Gutenberg-tm;0.5214528462192014
beautiful;Gutenberg-tm;0.5214528462192014
character;Gutenberg-tm;0.5214528462192014
classes;Gutenberg-tm;0.5214528462192014
colours;Gutenberg-tm;0.5214528462192014
constitution;Gutenberg-tm;0.5214528462192014
corruption;Gutenberg-tm;0.5214528462192014
duty;Gutenberg-tm;0.5214528462192014
forms;Gutenberg-tm;0.5214528462192014
good;Gutenberg-tm;0.5214528462192014
government;Gutenberg-tm;0.5214528462192014
husbandmen;Gutenberg-tm;0.5214528462192014
idea;Gutenberg-tm;0.5214528462192014
kings;Gutenberg-tm;0.5214528462192014
latter;Gutenberg-tm;0.5214528462192014
laws;Gutenberg-tm;0.5214528462192014
philosophers;Gutenberg-tm;0.5214528462192014
pretension;Gutenberg-tm;0.5214528462192014
rest;Gutenberg-tm;0.5214528462192014
saviours;Gutenberg-tm;0.5214528462192014
father;point;0.5213661883967561
point;father;0.5213661883967561
others;sort;0.521317726815317
sort;others;0.521317726815317
action;friends;0.521088718055267
case;friends;0.521088718055267
company;friends;0.521088718055267
condition;friends;0.521088718055267
fear;friends;0.521088718055267
friends;action;0.521088718055267
friends;case;0.521088718055267
friends;company;0.521088718055267
friends;condition;0.521088718055267
friends;fear;0.521088718055267
friends;money;0.521088718055267
friends;scale;0.521088718055267
friends;sense;0.521088718055267
friends;strain;0.521088718055267
money;friends;0.521088718055267
scale;friends;0.521088718055267
sense;friends;0.521088718055267
strain;friends;0.521088718055267
deficient;numbers;0.5210084033613445
hearing;numbers;0.5210084033613445
interests;numbers;0.5210084033613445
medicine;numbers;0.5210084033613445
need;numbers;0.5210084033613445
numbers;deficient;0.5210084033613445
numbers;hearing;0.5210084033613445
numbers;interests;0.5210084033613445
numbers;medicine;0.5210084033613445
numbers;need;0.5210084033613445
numbers;pay;0.5210084033613445
numbers;pilot;0.5210084033613445
pay;numbers;0.5210084033613445
pilot;numbers;0.5210084033613445
God;sort;0.5205729960377934
ring;sort;0.5205729960377934
sort;God;0.5205729960377934
sort;ring;0.5205729960377934
Ajax;king;0.5205679682605973
Ajax;law;0.5205679682605973
Er;king;0.5205679682605973
Er;law;0.5205679682605973
Interpreter;king;0.5205679682605973
Interpreter;law;0.5205679682605973
birth;king;0.5205679682605973
birth;law;0.5205679682605973
chance;king;0.5205679682605973
chance;law;0.5205679682605973
destiny;king;0.5205679682605973
destiny;law;0.5205679682605973
evils;king;0.5205679682605973
evils;law;0.5205679682605973
genius;king;0.5205679682605973
genius;law;0.5205679682605973
judgment;king;0.5205679682605973
judgment;law;0.5205679682605973
king;Ajax;0.5205679682605973
king;Er;0.5205679682605973
king;Interpreter;0.5205679682605973
king;birth;0.5205679682605973
king;chance;0.5205679682605973
king;destiny;0.5205679682605973
king;evils;0.5205679682605973
king;genius;0.5205679682605973
king;judgment;0.5205679682605973
king;lots;0.5205679682605973
king;messenger;0.5205679682605973
king;middle;0.5205679682605973
king;necessity;0.5205679682605973
king;samples;0.5205679682605973
king;sorts;0.5205679682605973
king;swan;0.5205679682605973
king;tyrannies;0.5205679682605973
law;Ajax;0.5205679682605973
law;Er;0.5205679682605973
law;Interpreter;0.5205679682605973
law;birth;0.5205679682605973
law;chance;0.5205679682605973
law;destiny;0.5205679682605973
law;evils;0.5205679682605973
law;genius;0.5205679682605973
law;judgment;0.5205679682605973
law;lots;0.5205679682605973
law;messenger;0.5205679682605973
law;middle;0.5205679682605973
law;necessity;0.5205679682605973
law;samples;0.5205679682605973
law;sorts;0.5205679682605973
law;swan;0.5205679682605973
law;tyrannies;0.5205679682605973
lots;king;0.5205679682605973
lots;law;0.5205679682605973
messenger;king;0.5205679682605973
messenger;law;0.5205679682605973
middle;king;0.5205679682605973
middle;law;0.5205679682605973
necessity;king;0.5205679682605973
necessity;law;0.5205679682605973
samples;king;0.5205679682605973
samples;law;0.5205679682605973
sorts;king;0.5205679682605973
sorts;law;0.5205679682605973
swan;king;0.5205679682605973
swan;law;0.5205679682605973
tyrannies;king;0.5205679682605973
tyrannies;law;0.5205679682605973
animals;interest;0.5205205205205206
end;interest;0.5205205205205206
interest;animals;0.5205205205205206
interest;end;0.5205205205205206
interest;matter;0.5205205205205206
interest;poverty;0.5205205205205206
interest;qualities;0.5205205205205206
matter;interest;0.5205205205205206
poverty;interest;0.5205205205205206
qualities;interest;0.5205205205205206
life;question;0.5204411185506105
question;life;0.5204411185506105
citizens;sight;0.5204328306665131
sight;citizens;0.5204328306665131
interest;works;0.5203953953953955
works;interest;0.5203953953953955
License;individual;0.5202702702702703
License;something;0.5202702702702703
access;individual;0.5202702702702703
access;something;0.5202702702702703
copyright;individual;0.5202702702702703
copyright;something;0.5202702702702703
individual;License;0.5202702702702703
individual;access;0.5202702702702703
individual;copyright;0.5202702702702703
something;License;0.5202702702702703
something;access;0.5202702702702703
something;copyright;0.5202702702702703
individual;knowledge;0.5201537616694124
knowledge;individual;0.5201537616694124
knowledge;something;0.5201537616694124
something;knowledge;0.5201537616694124
Archive;individual;0.5200591216216216
Archive;something;0.5200591216216216
Literary;individual;0.5200591216216216
Literary;something;0.5200591216216216
individual;Archive;0.5200591216216216
individual;Literary;0.5200591216216216
something;Archive;0.5200591216216216
something;Literary;0.5200591216216216
gods;nothing;0.5198797193451387
gods;words;0.5198797193451387
nothing;gods;0.5198797193451387
words;gods;0.5198797193451387
father;women;0.5197450248756219
women;father;0.5197450248756219
rulers;time;0.519569144309895
time;rulers;0.519569144309895
opinion;question;0.5194490691690632
question;opinion;0.5194490691690632
copy;father;0.5192940472629375
father;copy;0.5192940472629375
children;time;0.5191677259650767
time;children;0.5191677259650767
individual;philosophy;0.5191274799956155
philosophy;individual;0.5191274799956155
philosophy;something;0.5191274799956155
something;philosophy;0.5191274799956155
form;terms;0.51874625074985
strength;terms;0.51874625074985
terms;form;0.51874625074985
terms;strength;0.51874625074985
terms;tyrant;0.51874625074985
terms;wealth;0.51874625074985
tyrant;terms;0.51874625074985
wealth;terms;0.51874625074985
Thrasymachus;gods;0.5186267958569997
gods;Thrasymachus;0.5186267958569997
gods;honours;0.5186267958569997
honours;gods;0.5186267958569997
Glaucon;time;0.5184317923329096
time;Glaucon;0.5184317923329096
Project;earth;0.5184233076263924
earth;Project;0.5184233076263924
aim;individual;0.5183699324324325
aim;something;0.5183699324324325
anything;individual;0.5183699324324325
anything;something;0.5183699324324325
auxiliaries;individual;0.5183699324324325
auxiliaries;something;0.5183699324324325
beautiful;individual;0.5183699324324325
beautiful;something;0.5183699324324325
character;individual;0.5183699324324325
character;something;0.5183699324324325
classes;individual;0.5183699324324325
classes;something;0.5183699324324325
colours;individual;0.5183699324324325
colours;something;0.5183699324324325
constitution;individual;0.5183699324324325
constitution;something;0.5183699324324325
corruption;individual;0.5183699324324325
corruption;something;0.5183699324324325
duty;individual;0.5183699324324325
duty;something;0.5183699324324325
forms;individual;0.5183699324324325
forms;something;0.5183699324324325
good;individual;0.5183699324324325
good;something;0.5183699324324325
government;individual;0.5183699324324325
government;something;0.5183699324324325
husbandmen;individual;0.5183699324324325
husbandmen;something;0.5183699324324325
idea;individual;0.5183699324324325
idea;something;0.5183699324324325
individual;aim;0.5183699324324325
individual;anything;0.5183699324324325
individual;auxiliaries;0.5183699324324325
individual;beautiful;0.5183699324324325
individual;character;0.5183699324324325
individual;classes;0.5183699324324325
individual;colours;0.5183699324324325
individual;constitution;0.5183699324324325
individual;corruption;0.5183699324324325
individual;duty;0.5183699324324325
individual;forms;0.5183699324324325
individual;good;0.5183699324324325
individual;government;0.5183699324324325
individual;husbandmen;0.5183699324324325
individual;idea;0.5183699324324325
individual;kings;0.5183699324324325
individual;latter;0.5183699324324325
individual;laws;0.5183699324324325
individual;philosophers;0.5183699324324325
individual;pretension;0.5183699324324325
individual;rest;0.5183699324324325
individual;saviours;0.5183699324324325
kings;individual;0.5183699324324325
kings;something;0.5183699324324325
latter;individual;0.5183699324324325
latter;something;0.5183699324324325
laws;individual;0.5183699324324325
laws;something;0.5183699324324325
philosophers;individual;0.5183699324324325
philosophers;something;0.5183699324324325
pretension;individual;0.5183699324324325
pretension;something;0.5183699324324325
rest;individual;0.5183699324324325
rest;something;0.5183699324324325
saviours;individual;0.5183699324324325
saviours;something;0.5183699324324325
something;aim;0.5183699324324325
something;anything;0.5183699324324325
something;auxiliaries;0.5183699324324325
something;beautiful;0.5183699324324325
something;character;0.5183699324324325
something;classes;0.5183699324324325
something;colours;0.5183699324324325
something;constitution;0.5183699324324325
something;corruption;0.5183699324324325
something;duty;0.5183699324324325
something;forms;0.5183699324324325
something;good;0.5183699324324325
something;government;0.5183699324324325
something;husbandmen;0.5183699324324325
something;idea;0.5183699324324325
something;kings;0.5183699324324325
something;latter;0.5183699324324325
something;laws;0.5183699324324325
something;philosophers;0.5183699324324325
something;pretension;0.5183699324324325
something;rest;0.5183699324324325
something;saviours;0.5183699324324325
man;question;0.5182977054324378
question;man;0.5182977054324378
Project;action;0.5181818181818182
Project;case;0.5181818181818182
Project;company;0.5181818181818182
Project;condition;0.5181818181818182
Project;fear;0.5181818181818182
Project;money;0.5181818181818182
Project;scale;0.5181818181818182
Project;sense;0.5181818181818182
Project;strain;0.5181818181818182
action;Project;0.5181818181818182
case;Project;0.5181818181818182
company;Project;0.5181818181818182
condition;Project;0.5181818181818182
fear;Project;0.5181818181818182
money;Project;0.5181818181818182
scale;Project;0.5181818181818182
sense;Project;0.5181818181818182
strain;Project;0.5181818181818182
choice;years;0.5181744749596122
years;choice;0.5181744749596122
state;world;0.5181074350764852
world;state;0.5181074350764852
Ajax;friends;0.5179721587367546
Er;friends;0.5179721587367546
Interpreter;friends;0.5179721587367546
birth;friends;0.5179721587367546
chance;friends;0.5179721587367546
destiny;friends;0.5179721587367546
evils;friends;0.5179721587367546
friends;Ajax;0.5179721587367546
friends;Er;0.5179721587367546
friends;Interpreter;0.5179721587367546
friends;birth;0.5179721587367546
friends;chance;0.5179721587367546
friends;destiny;0.5179721587367546
friends;evils;0.5179721587367546
friends;genius;0.5179721587367546
friends;judgment;0.5179721587367546
friends;lots;0.5179721587367546
friends;messenger;0.5179721587367546
friends;middle;0.5179721587367546
friends;necessity;0.5179721587367546
friends;samples;0.5179721587367546
friends;sorts;0.5179721587367546
friends;swan;0.5179721587367546
friends;tyrannies;0.5179721587367546
genius;friends;0.5179721587367546
judgment;friends;0.5179721587367546
lots;friends;0.5179721587367546
messenger;friends;0.5179721587367546
middle;friends;0.5179721587367546
necessity;friends;0.5179721587367546
samples;friends;0.5179721587367546
sorts;friends;0.5179721587367546
swan;friends;0.5179721587367546
tyrannies;friends;0.5179721587367546
numbers;spindle;0.5179542981501633
spindle;numbers;0.5179542981501633
guardians;nature;0.5177695167286245
nature;guardians;0.5177695167286245
power;state;0.5176654581644985
state;power;0.5176654581644985
one;way;0.5176488881977919
way;one;0.5176488881977919
License;beauty;0.5173210161662818
access;beauty;0.5173210161662818
beauty;License;0.5173210161662818
beauty;access;0.5173210161662818
beauty;copyright;0.5173210161662818
copyright;beauty;0.5173210161662818
gods;soul;0.5172607474616548
soul;gods;0.5172607474616548
argument;side;0.517260579064588
censure;side;0.517260579064588
possessor;side;0.517260579064588
profit;side;0.517260579064588
reputation;side;0.517260579064588
side;argument;0.517260579064588
side;censure;0.517260579064588
side;possessor;0.517260579064588
side;profit;0.517260579064588
side;reputation;0.517260579064588
side;superiority;0.517260579064588
superiority;side;0.517260579064588
heaven;sort;0.5171187646042873
sort;heaven;0.5171187646042873
Archive;beauty;0.5171110644551753
Literary;beauty;0.5171110644551753
beauty;Archive;0.5171110644551753
beauty;Literary;0.5171110644551753
Gutenberg-tm;knowledge;0.5170785282811642
knowledge;Gutenberg-tm;0.5170785282811642
journey;part;0.5168386746333514
part;journey;0.5168386746333514
choice;evil;0.5168023377165518
evil;choice;0.5168023377165518
order;unjust;0.5166826309067689
unjust;order;0.5166826309067689
desire;souls;0.5166807178128388
souls;desire;0.5166807178128388
cubed;deficient;0.5166666666666666
cubed;hearing;0.5166666666666666
cubed;interests;0.5166666666666666
cubed;medicine;0.5166666666666666
cubed;need;0.5166666666666666
cubed;pay;0.5166666666666666
cubed;pilot;0.5166666666666666
deficient;cubed;0.5166666666666666
hearing;cubed;0.5166666666666666
interests;cubed;0.5166666666666666
medicine;cubed;0.5166666666666666
need;cubed;0.5166666666666666
